285910602,306015214,3468556009,2715949679,3816347655,1870021112,2901786878,420811074,1910966921,302352300,2567768648,1584847030,1814317374,1578560391,4078552658,2959794536,1477658065,528921671,3720886251,554393142,3853297969,1634997481,2305344029,3845985339
3083761833,134263352,666806997,1279848266,384096004,467474120,1463188129,2649047581,469368760,2266827673,4140130684,2701294064,1683058114,3704097209,1821772931,2099297264,1413355358,1297594997,1424542484,1689880458,4046896138,4266411097,3475792330,3755409260
3527187251,3456357251,2703244674,698827971,3135394576,3940563292,3504808697,2856283148,237890877,2961705651,1623008319,3200692695,1331013959,4037866787,1551867904,2823256547,23286778,2407113866,3026921513,2748305453,4207286884,1453332998,346510823,3120348401
3253696498,2941884584,277778605,2200363217,1440469996,2394228504,3128342301,2635063341,1679196882,3893013540,2196080447,2965477876,3935760063,1700190713,1163891023,3591782515,1412391697,4216682757,961048267,1362052663,1453055334,898455540,3203929199,1753230092
149224627,943923769,862047489,516404681,565047664,1309814886,1738880865,1889262161,3023542167,1215275889,2895934905,218935504,1323300565,3675682842,1773330648,2924733473,622857495,4118910556,360148681,2926751331,3860864906,2491359860,162334170,1581722865
2411578848,3411855768,1393798762,356550137,3965487452,1692854992,3038217897,153227663,721198310,772701070,2434553805,258320265,2580622523,2693543712,2827053618,1594137686,2687282775,597646611,3234919540,143091874,370454391,3776575028,4098749298,1108409435
326577295,17166919,3128135084,527587450,3521288050,400515410,1815898372,3430380310,1775307626,2955338287,1690944015,3100152490,2718625348,3592952250,2639528123,2270198836,2545745676,4122115090,3330315316,663481585,2215391505,892445331,2566078951,605547357
985241562,2799597185,4123203894,783678528,26683587,2811204079,1327334264,3534794310,727856237,3481419359,4043927393,3676917563,1242233908,2507094333,4182257261,1409017773,954758069,207398711,764242521,3378220393,1657737420,2955666488,3582916900,417346428
842059887,2148772104,3155623218,1622998389,1286971976,3699512452,2752613145,3294074112,328710769,57863765,2054736894,549551894,3259984341,3401634935,4271393774,4170837716,209734563,2501255208,3455289141,3235640727,1838059847,536883941,894449505,3052034812
3606923881,88875839,2762007775,735958535,545967540,3655922140,1122381663,1009251644,800758784,1948088197,1949856984,1677547643,3569214157,4293264838,2797593831,962973041,1232496598,1867824749,434041193,4211088396,2273925656,3240026247,834575227,1553846136
3560118624,1164200314,3721071394,1265908605,952161159,1899827971,316855736,3169447130,4275014087,3886944756,4221235238,4061508325,130716717,3181884008,1285103257,3201499354,3549624328,984810173,1207827582,354226742,3540990691,771916688,2188921731,3525296567
956331966,3142960276,273370714,1136084753,551728228,713975006,1968944987,2539282364,2687922399,3495542991,2222227511,2252314653,905123276,1136382738,3936717740,1624644351,1963528457,2266287254,1409410231,1249211504,1416798129,3501516167,3090091924,99080893
3823544659,686939073,3321791602,582117881,1459801510,2806133754,2107537501,3325660435,1837136749,4015385660,827479947,278410126,3733103573,1203278021,1130017865,493118661,2942978892,3587325202,3359464740,1302290006,1994743933,1786831071,1431482856,365255711
1369513002,3437063331,3478581051,816734983,2778727215,890271650,133417736,2682976761,2593028460,52903282,1340052004,2729897433,1395489437,1802564319,2359012458,4197670039,2910645184,3001216247,1257280248,1697523549,2454875409,2166812935,108994860,1689175706
2863431324,2178180257,370186746,3293587059,2243438210,2498882870,2106078314,4081422910,3111310792,4209515782,3602330391,2423821995,2348624569,2715514992,1757218415,1925555512,3019521506,2115925263,3460843038,3736358306,2837739538,1454984642,1310818577,1418921956
2566802596,624986486,3749578046,2058383350,597303060,1507543993,1752433451,1426019717,2627871661,2305955719,82089832,469128142,3156426318,996504525,1128334067,942214109,515318034,2902552249,42697225,849333248,369960024,2777606583,1021810982,48914628
3303403636,1428809991,3811238902,1831038234,3522855389,4033378986,2620067746,3318962833,200172576,990581580,3639151382,1103550332,2048881833,1046085737,1931983583,1763415418,3174691877,865037246,3271594954,3580578151,1581768065,3429181257,1970333667,106362719
2275999815,3555407737,2937669825,1125236175,13045556,434634775,2274809897,1883506395,1071580622,3245772682,468484724,4017257210,2312175121,3628519393,444708542,2154287451,734875962,3351452775,672548454,774756970,3563543752,756615850,2941433096,454740692
608813431,710543489,3504409479,2542090304,2570929115,2060982254,295767983,681823078,2580596002,3062947755,687447481,3409297763,2716300762,4151495511,3130270546,707091701,4026062032,707201230,2428109928,698109208,3491757585,3785022253,1851812903,1041627402
2736481233,3778648316,3035452231,2923633894,3126491735,2353443732,2289117581,1774302421,92533916,4217608157,2968646104,3481237955,3343810237,4099615235,4014841446,792940797,1988616983,1123393907,2751883700,3336150031,287891783,2366103515,466659966,379784391
2667756071,1545510849,774402610,1697759709,3221769348,2083898299,4238674332,2078813117,2079574367,1765612520,2711145876,1405280359,4201499238,3259795206,1021036773,2952333752,1224744068,2675805458,3240715165,877274061,782145257,1710829896,1018442504,957238531
2525741605,833572021,2647234039,1372640885,2679187047,3781759855,2469745030,100742198,715698443,483526468,1859642573,3717401970,1845554509,361732480,4203616042,1770882451,2074768042,780924338,1201627448,3502581576,2483499232,1225447333,1967931605,2741678973
2536430183,224297758,731705951,376946442,1830078277,1228445552,938934364,2878702775,207413707,3907478121,4087456031,3222899889,4173087175,2158921444,786730647,2643213045,3322845254,3365846527,867289329,516402879,1734576021,3969883927,322627480,1988497293
1560377290,4177356091,2238865691,3065920278,512758771,4115920582,2839203687,2105489954,446469296,1409865062,169607853,3923273138,4011244895,3898609289,4000770923,2169681235,1007829147,3685570779,2262603101,2282647761,2019595842,2212553033,3248289665,3545267514
706156801,2573058579,2593304027,430882694,1663895662,1671540369,3264516929,3741064221,3678936895,601936311,2968145464,4124376338,2809036896,1477372803,495901647,681071747,320067839,3426202673,3715098961,1966782158,4070975880,1744973887,973316427,3772721550
2118810729,928087180,3252549538,1848002636,2662015405,4018737439,366541605,720672674,3860029768,1494181458,1263333750,1133806613,1280378806,479018162,404736304,1691807060,1990376628,3783321868,1160640050,602696268,2253082688,2689440108,2120268440,1374689576
1926147360,2780331710,1132227415,579374388,3772776629,543103299,683179141,2947938775,863452664,2830640898,3622263712,1066037627,1143713525,2624574234,2726092755,263996765,1305185018,1301163495,2653254541,1004852987,963331732,3539925253,4250758011,2307709970
1454209363,3598667400,1010874782,2972699898,1753891565,4199558627,3810315485,3521415457,3407843119,3264540408,685554763,509356944,3332606136,3768359796,636602789,2742161172,4152433764,2883073861,764060138,4213747388,468732240,2011203990,2703764052,2730063315
1561391318,3140342882,1151404519,1470899867,252490162,1693411793,221388997,1944354933,660129557,88170653,4171550842,790979971,4150604590,3406440196,631658834,2936267298,3693071465,55703426,518585563,2638049775,2265124980,1783637205,867354850,1984647879
4085247225,3212012660,3706443718,2538811370,573294892,13271005,1740255819,1787303409,1417722602,1696620460,1891224050,85383930,354230257,1546810028,3882189976,11235060,3936288573,580976106,2646974042,845234699,691492876,402945461,2608263573,4166033068
192368280,1824607718,2250044804,119620709,2351777633,4037559594,3121228673,465210538,3111960605,720664702,3901123791,2660719589,300975384,2487938623,817789916,305022355,3344704481,1756913162,1219330643,2724706418,2305012803,4215505340,1302945315,1990971006
2096850290,2515989368,2247465717,3564091976,1527330697,39354560,3781196116,242973382,2143295646,1209820326,2251875415,3637699473,799632271,3358586905,772619003,2486699191,1327244663,1479203397,2696715390,27188868,3099893172,426032792,4261915741,356855431
3271704509,371223892,3208200331,2022568161,4135858083,876186209,1106460062,408565451,2337792887,1847011264,2187099917,3058642431,3807021732,4171183342,1357273956,558582552,3056924633,4058561705,1100314226,4251107572,1724609794,3083514606,4178974018,318068912
2968470521,4182107681,2646227370,2385409829,576727880,1993169822,508739965,1606987577,4229593239,2795860356,2841234439,3865935221,2879024100,212698337,938609254,4239796998,1777219947,1287331842,4166602741,95934298,197485738,2108279412,443834194,1008060701
1927732227,627359835,2182101820,3234049154,2458470845,3247541291,3037998820,3657403989,2732193263,255671840,4174167939,2290743892,417825830,1863549912,2284972229,3701970235,3935871279,1488391470,2266522007,1738583048,1597398550,2824297537,1422123814,2202831607
3938030956,1408401632,665207430,3191251445,3050262094,1098052209,928416369,339307846,4014072258,61727687,3544933046,168000810,612579815,4156312333,2797646994,650766318,3571426328,1139847346,987092352,2726691103,3339493108,2775582562,1134132032,3037047434
1136031242,1914570445,1719575355,2962859101,4231178200,1157911652,3776502400,1476557157,919478840,1393690755,998357990,1013781514,830311895,2755257319,3523085370,2802557227,3570993826,4164063116,175573640,98294755,2132672199,2676191407,2978584094,3149161617
1125479630,3206131337,4015131857,2729715216,3116524966,794813846,1517267327,75060431,1441019187,3413716562,2630639290,3727987226,3077066931,2113546249,2303030750,427414368,2598072482,2717577801,2019502472,4134089806,628942525,3551001055,2505373332,1614858191
3176516055,2939022369,904750354,3474685102,3951712895,197884811,2744515203,740070205,2585060452,2985609327,1781619919,3371372141,2216078675,3220076713,3012794340,482734138,915953753,906134360,1677474542,3871914722,1603746242,3382052056,3836292954,2262054113
884443334,2036695509,1165050869,1168714292,70180095,2383984461,669627930,3432093207,1795908768,2237241326,1087967886,4290711313,238575878,2339997221,2126277581,1516863153,3649620430,3826927520,2080354197,1562205122,3418821844,1018616138,3482612706,3570236753
2017115730,1551420146,803202989,3808731219,2223919397,2723057473,1321278817,3137940165,648384366,225064845,3488837179,1059770218,3398693148,1146954451,3810314824,2198191967,3633787227,4237257550,2526612948,2408386817,2083300248,3318101630,747230574,2971470829
3677946654,1684490977,1200421377,127218434,2023881003,3431691835,2554066776,69383496,2714352611,2579992008,505627216,1616564416,2006759875,3916612887,1424329606,3839653656,137918855,2658672371,240960983,2137100604,486141484,694697578,3241113184,2555792217
1552560328,3621422206,1600154588,185413456,971555996,2152007886,477338995,1936802568,3278132657,4249854254,2137046794,2730473749,3410140437,4125342393,1919301838,3230549941,1170211861,3322209485,1690388781,252767845,2476405053,1272849415,540693202,3207480801
1012251460,364294060,999248423,3387379069,1872397218,785023208,2100122227,4186231277,825504892,2655353585,3613560387,2876679483,2450733936,2907126902,3422202195,2768688178,925074524,239802211,1480716192,2036780000,668356699,2897667302,3281561961,1572447890
4185117802,4101793576,4163566549,1803939402,1106361502,3156104349,2885301109,346565299,2017650798,2834434242,1863078529,3638092068,2267277832,3585692631,2558217027,1722457339,2752539095,915935062,2888192075,2971179987,441382538,1889890303,2999066981,3189251467
561567181,2154323101,2049225790,2621887118,867801341,2368261441,47649867,2325941625,2956025357,3222683358,2096030541,3023392379,173728185,3202075200,1592069155,2402898817,4042378495,3267896693,1174178024,2316739001,2693038363,1650357962,1112618747,1508987534
3874070988,661202167,3443222192,1791381772,2533824328,1581311675,415470857,162964890,188393802,3051478626,751311560,482627954,2096976672,2884375627,134232,1317113106,365859927,3391749905,3770098281,2989794871,1044428220,1730075539,1196199141,476239581
2165765357,584237563,3923972929,2200022658,2344156027,706366999,3555613665,2201121214,1033130204,2931729638,3282962042,4215738588,1613781484,1748463189,441325576,1137609449,2745060039,3345766802,126520776,3635090225,3926588620,3317853193,3594497592,600069698
3005764199,1056824085,3524940265,4117238021,2301406362,898949467,2647466290,1421549362,3121374414,950322760,2738310252,276129405,4273895536,640785240,2918423586,1051531906,2861157677,112118345,158754337,2390192414,4145150963,3717228823,1394040184,258896238
4267574784,1210213746,2269595598,1150699403,3569253248,334257822,1054904285,322631799,3121232981,635107270,3562121079,1057902240,1163601531,2021293306,2331673017,3136496690,2560512816,3960416902,404091136,3255790234,2988336112,2384329206,1959098857,709916549
3959747096,841491793,2919585761,3729772999,1686469112,1105284693,1122541274,2324722968,4124550629,1278340946,1714403037,3511529192,2419492714,2063595749,1814113944,2921955829,1643413845,1340971499,1386253046,1476943931,2852589491,1835439745,2386238246,2493445112
1823347716,1564360341,2189815977,1336140859,2859526673,373571310,1875043594,1290079935,2522182277,2009340960,626952984,2693610090,109828477,4163033687,930387473,213560456,56388950,364926209,3619717489,1117072040,2612686509,2811137481,2754504694,844613525
2903965086,4134324381,3705975901,3314702217,504652204,3027952290,626069325,1498401673,989728353,548993411,2633447153,666822138,3675700841,720941052,3590985239,2224050618,1065345713,1015959818,857569484,628985574,3737711462,2363236587,926766429,2002402267
1885941532,3564774230,1772154167,791851532,644621913,1048127110,1049130709,3122937495,685513376,965034744,1586446035,1454576323,50550829,1746881018,2802651022,3305140990,395000445,2659928600,3091391908,3782807028,1997599055,828662560,3337272560,1827325330
1160384288,3939100304,3792438021,2534985894,2639493218,1916491234,3297904315,647590119,4040706422,776367489,3988829280,3207788828,2991159079,3324663115,3816352225,2091322947,1784387204,32491102,2663860331,193532056,4227378392,553114645,1702299756,4031671193
2785960975,312428944,1591469059,149310939,2801315367,1798725316,85518033,4289091172,511859835,1797137718,1602052163,1785524633,1024734057,389401937,77791444,3223418887,909994380,1307291332,4157970497,943362682,2420602563,2454231164,2040553096,2581105153
3817086116,3588244709,214929895,279063069,2249484203,886261974,1765351097,968153914,1513752893,1806417944,117649734,3997769567,2752858183,1259875238,243346073,205088936,3836867319,1868236736,1207834880,578113393,546908857,316250337,1841694984,3382106713
3685171142,2017383550,3908130363,826499944,714687853,4058969454,253861430,2350623086,3982012179,3264598823,1050538662,285846203,1877871156,2243367476,3192243751,561768443,676479118,1428875106,1752238744,2201558044,2298504221,430924992,2088765205,3086517578
1635207833,1836033018,3354245618,3708580623,2755286651,853785574,366638017,1937221805,2663880243,398060469,2828789412,2548399348,2618340301,219636356,2227079369,1556515106,1220397720,1996337583,1904896924,2876173235,2126327839,2111085781,3507912907,497065828
1585408466,4023612481,1235437876,3449872087,3135877059,1336211501,2412382813,1581899362,1712859909,2045121275,3952036191,2347711071,985171765,3531829849,1234799604,1397141912,3895734831,3850746418,3461627932,1127161885,1027125010,899732917,737807633,3350811194
256361294,1890035027,4051067,1123211844,3585764267,1466635932,2305275054,2601006605,3583470263,2530449132,3536417503,2407980722,2506646689,847304830,1785344093,1467932304,2645807318,3392361935,1339494067,765867588,1477529857,1751098781,1110409135,2733614251
1446627044,272437854,3918986722,158476338,1707504610,3942237197,741242694,1433587153,3396071956,824758088,1446246516,396149916,1585602613,3294559965,1738369865,2671155583,4209149509,1385757401,3328904162,4059390887,1182246783,784865416,188004508,545951105
2581736825,1413399060,2419337659,1503440294,2473811063,310491944,3520085569,3093810254,2922145424,1556400371,3949402944,2516351380,3690134033,3173282515,2923373605,1108118773,3195143558,2175267429,2154668958,1010349615,1999274941,2379219590,878877335,10670143
665203539,3514667325,1409429857,1465316069,3410932522,3935921150,2619963667,2483384495,2022876838,3852375686,656433169,1921261808,2180673957,1444225730,28281432,1198421171,3755182660,3283044575,1139791655,3306442310,2143636193,48095306,3789237752,3481947189
4217316273,2078233226,3426557263,3627218372,2160953344,803647706,1836699039,4283256070,498271845,3849433380,2332596082,3797666104,3834899531,597623782,3870339671,3820379384,1090728289,3669882076,2278794778,971784228,3300016019,3127098116,66459591,3176512471
4210116250,1322359468,1025768303,1040227137,3014365468,2414149461,1282628746,4062371798,2789764934,3985024657,282607363,4004117435,2474598678,1559186795,2498680057,1070062621,2232999625,4123877937,2574283463,4213948778,2734533850,1054231664,1639636748,211030862
4292102132,2238259619,173682870,3956644177,2402593484,3202144171,33897424,1163035119,2770057539,1095892351,1230696712,3251498593,703854310,4268704190,3446403083,3343337059,75102084,22075459,3869839302,3057621747,1867753768,891306797,2716708455,3167319374
3156028120,2517859930,580365808,3295255033,1001530848,855791692,2668638870,2172051328,2911047972,272436778,2715311422,2459731393,788223935,997668386,2884026917,4041573387,3563178512,2401073824,2517991879,3324481257,1902537395,2037117009,1714196961,3154766632
1400725282,2709034865,1318795991,661689250,769070657,349515700,408800577,309586793,2709306138,2906636582,576385780,3140332918,503322970,1105677701,3115271869,4232808101,1066365935,3854320077,3105817512,1464022549,2500088325,964608827,1537266948,3227835682
3134358350,2398265436,1877659497,3746887848,264965056,1042766718,2978407110,525926864,3757871761,641096822,938753624,1312140461,2584626683,588030867,3884461691,2233078444,1304895613,2182984288,2856349388,3082842234,4087428308,3488536235,1020558632,2181069317
732921728,2177232044,4141918841,4176330291,289375790,3505303477,1914900803,3109629430,2957476928,1116695264,1733862416,1291087360,876880772,2246526729,3027079886,2057160017,521660423,2939895631,1824230825,1430713123,2367129109,2229956110,756850446,218203638
3531334627,3941857195,1032724613,1889987401,3081826219,3267607660,1030968525,348049737,4187387267,1279056254,1921281292,984871305,3448683208,3804975438,460995774,1360631445,3018241815,2116554122,2792977057,1221860155,988079182,2079042589,2075027634,1655781000
4078621238,1347482157,4285616329,892118051,20347714,1983785871,4024126602,4285662652,2680998124,2852211862,3284819353,3086145072,1812714275,1718188095,507466755,113625756,4266391828,2962622918,24080405,56097373,3055758890,3968264104,2631380827,234893072
674124707,2772901283,2576298899,3758647230,3984570548,485794810,2078189569,3414528853,2508094231,2752240557,1096960696,3994664774,290474570,3493583689,2041827413,3246259775,3268210953,4106913434,2276175029,3867761196,1149936465,4062372526,4091995638,4164821819
249847250,979166835,1440661719,894659251,3203771026,2607794890,4218912431,3664006150,1955595453,3959008985,1274273711,1516531287,1968507230,3856597947,3761073412,782289122,2799174339,1956338894,1543013916,3943308837,3694377080,206945456,3107565987,2445363676
4025314108,2641324678,3785822469,3151746378,2349515152,566751986,2767188956,2407830464,1001356042,2880349013,2159050207,3739574586,2772927813,920271451,1231885258,1604430471,2092388384,2816519665,3425583771,2554511538,3723173302,2604955461,604706446,2940804617
881125827,2319310881,3149381145,2137539787,1907359000,565317393,2502453678,3150580932,2028936497,1234369369,2732230359,398710636,3877175355,3999086137,2881645535,1407299874,574877604,3631144236,664317012,4120467585,676404248,2098914799,283929090,2513932648
1278144896,783393783,2954227186,1711066646,2198772764,1758464385,2003084926,1659962682,4231940671,423118378,2675794343,3591666333,4218420390,3639301826,869502028,1698336301,77438031,1377030741,1646535049,2992989717,621497975,2375073839,1267007930,584269508
1149429726,1458978686,957332454,2143157365,2992839470,7269553,1527068009,1689859078,1636928814,619737199,2852686457,3548189834,4242545961,1511478039,1349513347,1213929085,522660525,891719493,3457729588,701451165,2731762311,589062614,1266996602,2652515814
3032357350,3948756608,1372518037,1574922928,1806428372,395095221,1407083560,3717426137,2482025020,1380365510,3702231388,3992492300,126704635,94413470,530465581,1565972053,126754094,3541681516,2687056601,2523575555,2333561393,1739638428,2053603036,1987462817
3295638236,916403444,2605836541,1412761696,2508099351,2640046877,846830115,1503836805,2125734780,2138564757,1226917218,6905711,1797378679,196116440,2654868549,1956326331,1613308342,2612256420,1847410074,1933957190,3372600869,2276416245,1223776366,2717839405
1927595785,3722488077,3572800973,292004487,2595568989,3390599685,1770029507,2739511956,2889020588,3982082851,2402384620,2908443398,271780854,3079294068,442826085,3566939913,3092929910,4165511749,3536674443,113691147,4155428521,787757602,1141384699,3420986039
3695436761,2418761106,2397393404,658551903,1364520823,1012326765,4187202566,3573642267,4256585033,2168696809,960863298,873925630,3263137755,475314595,1423502430,350077638,3260828411,2695049592,4232756550,4260580207,2895937206,3256245381,1472461607,113643831
2875908648,3567955055,2720631707,3139942000,1279794172,4264868809,3990653527,1658774473,659416287,1123174436,2250443113,527529073,2737171694,3403741612,1347616013,551227829,3658809990,3355266767,1373512896,2350670370,1837394501,3276892729,4176436032,3301628292
3993003479,1894540170,1017220073,2580107751,4049707734,4086250714,1217395358,1456726597,1073911204,2490494638,1825334575,1483572670,3804437740,2485148866,2875168875,2185226285,3428666014,2955449108,3686482269,2659224240,2826647524,4037548512,4047747667,2860126373
4217258404,3487750873,639896743,3638703652,3812292124,504974014,1747801748,1798269113,1945275974,2425081613,3952007050,2351218198,2298911326,1049893396,2644138724,822025898,1490793442,1817255519,2953502273,3812907297,1179144078,1614306237,1796563324,2539287400
2988617785,2046178995,4229199788,1054147988,2539661089,973492804,1136772955,3177618600,3074706434,264542922,2118085153,3725807448,2033776552,3026860068,1585929707,290850466,1414340642,33154925,2470537191,3523077059,541404091,1221608708,2446385537,4189590327
515022724,1743424358,2359598267,727353280,2891827916,228220035,191181133,3415907079,4254820600,2942259718,1152088617,3198333985,3561701988,2234728539,2672488397,1823608732,4126641583,513417263,1934139382,2124101956,2095302580,2981880175,3504997536,2950158888
3999742537,1464324616,2551548307,621255077,3450632233,14174380,2177408275,4017439881,3714468796,1938292297,3065575284,2410421789,2546966512,3527391195,3541326533,4118781309,2911757040,209531552,268319057,3277445893,3594836523,2916906260,438140838,575562068
2905448692,3669126033,221019462,1308494660,3204465470,1302157343,596119032,155864892,2746589487,1316457884,4182922438,1296202658,4153412675,1780389014,1768277327,2901161507,2185506360,2898625242,3734197615,2704005037,176545034,1921108852,2847362115,3746644844
937628083,3502609960,531279821,1877862011,3917149730,1574768315,4128373373,2509606484,3027298191,760533976,2659186538,3840572542,3616567814,3259963550,3432693952,3248130615,1868370390,2453925737,2068056044,3912276475,3391062154,1486232790,3199001243,3324733064
3819170498,2489392571,3213416922,1373029909,3864129866,2942045304,156914223,1556453445,1193209291,3440761151,1926364675,79351054,1941213154,34755262,902832148,3100051261,2834384492,225754593,3439028831,4163011295,3456308614,596388309,960939808,2755194945
1105540615,3733629396,3418011887,102319390,4275694629,1192124729,4264515511,3891353366,3642854427,2073782091,503489702,1927513234,2271205910,1384787784,714450185,1870257135,1186492803,1029207469,349069164,2884001226,827921680,2561741366,254321565,3398618369
2130921440,1497753001,263618223,4140769915,378442217,2507899613,903686706,2329321459,3790730958,384047557,1040103719,1453714879,2386647115,2926728752,3070989931,1520352459,1225703773,4294557992,2617049627,1368343876,108869187,3410400253,2506578837,4182020760
1177126203,3540284532,1813437042,3356073144,3817314478,3653985174,3967567553,2278968579,2766959204,3514486296,832030130,3812730004,1880564650,3584704088,3217678000,2109225961,3633118220,1197076721,792854378,2819950270,4046051417,2592448961,2206943692,2947883281
2838585830,4137412356,772153886,1758084387,2163729595,3421329277,3608702051,1094556026,841075934,2650685158,1311570844,3730161520,2746024493,2943499051,1891939527,2231895056,1575124419,3189058938,666089504,3690900648,1625561854,3413282366,3148820773,942160069
4100046118,475767954,1875491123,1542648600,3180907806,1004584805,713923584,1729175537,3803700052,1391832538,2911992953,2101375586,719476788,964026479,2960913963,2463097098,809622379,3018516448,730099939,1867097028,966947814,1109440811,596309421,2122287023
4013328525,2208495575,538851622,385992605,2779222657,3769019374,2050627272,255213299,1994845383,3569603262,3311600752,4059586754,4125317210,1200491862,489665597,4287970101,2141131127,3264227841,1406205578,4258738107,230595740,1037464909,1050683894,219400704
1921386758,129188701,1933576434,129930289,2875629371,2103698907,4051448509,3306868442,2415320887,3765014991,220767437,3312818175,2096803208,954464725,3899760594,3221756253,1242136315,543772617,190684854,3910018288,2736924060,387848906,3051724712,1054050293
1329300276,2977790228,1548114667,2470473951,19243940,2653234343,3397668748,3763069147,3095058678,3346667087,1265434839,1158536378,606179913,3964241207,2956215561,2901195976,1784160505,404438991,2783608222,899029395,4056549539,1816427201,59991124,2030901480
4093255931,2679430695,3854122451,2649705368,4032603307,2581941333,2255993763,3105061470,2911325245,819746138,1512751843,2733786898,3475473759,234995444,466178657,1228136337,2667951100,385922847,2599585321,3184133880,3759440707,1020470553,66415242,108814244
3478551390,887834639,4009770546,65234881,3394865068,213973126,1434516606,352321938,573095935,960966652,2092188327,2569659200,2594608789,172315581,1533566473,1571243064,2480162282,3162981720,4011298369,130975272,3655574716,3505403544,2247119404,3817995771
1468397194,326122983,940591072,4106954761,3196306045,2171160271,304518724,3457076287,2783778044,4212659329,402588370,497827173,781613269,3275116762,1486936697,4215014264,3376174613,2071984120,2583721061,1273569718,2249245193,2169448502,730725124,2432689820
765882930,2999697665,3086760166,2855364991,3066177737,2161282123,1805347729,2755299548,4020580632,3698191630,3773630939,2240388769,2746143356,3584329400,719530817,2978732378,1621427858,348775412,2304622463,2290054102,3385346104,705578417,3032507026,1032653344
3708941340,914303160,609051269,4065874915,2138016672,2955997550,2120336276,2872274659,3134181356,849065840,3481256984,641359718,3757701868,2311478716,2877461791,2608585354,3093335245,202113934,2239289590,3059710634,3585416445,4028977252,28962346,1748372580
2503952378,1156564103,3041549206,4051393851,3641153101,3265832219,2255587675,1276214115,3829130140,258706739,4195703057,1174113806,2100994145,826471259,2966322518,151899368,1402263644,1825382498,543944197,1790468574,1453163143,391083603,3792024636,3038363933
3879947132,101563225,4228477715,2804479911,1105833834,1558126839,3962725484,1311051990,2371273449,1322222837,429472789,1935923882,16941831,2797263214,3509560124,1626246496,4066319889,1654239937,3873807692,15510902,677264532,2274039689,2302169332,624547752
